time_min,distance,name,sex,flag_finished,last_distance,last_time,final_place,distance_diff_m,rank
0.0,0.0,Makenna Myler,F,1,26.2,146.22833333333335,7,0.0,1.0
0.0,0.0,Margareta Montoya,F,1,26.2,153.18716666666666,22,0.0,1.0
0.0,0.0,Mary Denholm,F,0,18.0,122.41583333333332,-1,0.0,1.0
0.0,0.0,Marybeth Chelanga,F,1,26.2,153.5385,23,0.0,1.0
0.0,0.0,Maya Weigel,F,1,26.2,152.25016666666667,20,0.0,1.0
0.0,0.0,Megan O'Neil,F,1,26.2,162.84283333333332,81,0.0,1.0
0.0,0.0,Meriah Earle,F,1,26.2,159.75016666666667,61,0.0,1.0
0.0,0.0,Mimi Smith,F,1,26.2,160.14183333333332,66,0.0,1.0
0.0,0.0,Molly Bookmyer,F,0,12.0,68.03766666666667,-1,0.0,1.0
0.0,0.0,Molly Grabill,F,1,26.2,150.25516666666667,13,0.0,1.0
0.0,0.0,Molly Huddle,F,0,17.0,98.90516666666667,-1,0.0,1.0
0.0,0.0,Molly Roberts,F,1,26.2,161.8595,78,0.0,1.0
0.0,0.0,Monica Hebner,F,0,12.0,72.6575,-1,0.0,1.0
0.0,0.0,Natalie Callister,F,1,26.2,173.15900000000002,110,0.0,1.0
0.0,0.0,Natosha Rogers,F,1,26.2,154.83683333333332,28,0.0,1.0
0.0,0.0,Neely Gracey,F,1,26.2,157.14716666666666,42,0.0,1.0
0.0,0.0,Nell Rojas,F,0,19.0,105.06383333333333,-1,0.0,1.0
0.0,0.0,Olivia Pratt,F,1,26.2,159.476,58,0.0,1.0
0.0,0.0,Parley Hannan,F,1,26.2,155.2165,32,0.0,1.0
0.0,0.0,Peighton Meske,F,1,26.2,158.072,48,0.0,1.0
0.0,0.0,Peyton Thomas,F,1,26.2,156.9226666666667,41,0.0,1.0
0.0,0.0,Rachel Hyland,F,1,26.2,158.19716666666667,49,0.0,1.0
0.0,0.0,Regan Rome,F,1,26.2,155.50933333333333,33,0.0,1.0
0.0,0.0,Roberta Groner,F,1,26.2,153.53866666666667,24,0.0,1.0
0.0,0.0,Rosa Moriello,F,1,26.2,160.73816666666667,71,0.0,1.0
0.0,0.0,Sakiko Minagawa,F,1,26.2,157.41333333333333,45,0.0,1.0
0.0,0.0,Sara Hall,F,1,26.2,146.08783333333335,5,0.0,1.0
0.0,0.0,Sara Lopez,F,1,26.2,160.91233333333332,72,0.0,1.0
0.0,0.0,Sara Passani,F,1,26.2,166.85733333333334,96,0.0,1.0
0.0,0.0,Sara Vaughn,F,0,18.0,102.90583333333333,-1,0.0,1.0
0.0,0.0,Sarah Buchanan,F,0,21.0,121.39233333333333,-1,0.0,1.0
0.0,0.0,Sarah Reiter,F,1,26.2,162.5991666666667,80,0.0,1.0
0.0,0.0,Sarah Sellers,F,1,26.2,150.27616666666665,14,0.0,1.0
0.0,0.0,Savannah Berry,F,1,26.2,149.2815,12,0.0,1.0
0.0,0.0,Sofie Schunk,F,1,26.2,202.41833333333335,117,0.0,1.0
0.0,0.0,Sophie Seward,F,0,10.0,64.48616666666666,-1,0.0,1.0
0.0,0.0,Stephanie Bruce,F,1,26.2,167.68483333333333,102,0.0,1.0
0.0,0.0,Stephanie Rouse,F,1,26.2,160.33433333333332,67,0.0,1.0
0.0,0.0,Stephanie Sherman,F,1,26.2,159.96633333333332,64,0.0,1.0
0.0,0.0,Sydney Devore,F,1,26.2,157.9725,47,0.0,1.0
0.0,0.0,Sylvia Bedford,F,0,18.0,114.88316666666667,-1,0.0,1.0
0.0,0.0,Tammy Hsieh,F,1,26.2,160.59783333333334,70,0.0,1.0
0.0,0.0,Tara Welling,F,1,26.2,192.61,116,0.0,1.0
0.0,0.0,Taylor Dare,F,1,26.2,159.6625,59,0.0,1.0
0.0,0.0,Tori Parkinson,F,1,26.2,156.70433333333332,39,0.0,1.0
0.0,0.0,Tristin van Ord,F,1,26.2,150.75916666666666,17,0.0,1.0
0.0,0.0,Veronica Eder,F,1,26.2,155.763,34,0.0,1.0
0.0,0.0,Whitney Macon,F,0,20.0,125.24600000000001,-1,0.0,1.0
2.0,0.33965468440418906,Abigail McNulty,F,1,26.2,157.30349999999999,44,-35.447508628249025,86.0
2.0,0.33850493653032443,Adrian Walsh,F,1,26.2,161.36,77,-37.2974529572972,91.0
2.0,0.3312446517790598,Alexandra Greitzer,F,1,26.2,168.81916666666666,104,-48.97925112208197,129.0
2.0,0.36031707902954596,Aliphine Tuliamuk,F,0,10.0,55.34016666666666,-1,-2.201715676049762,14.0
2.0,0.3389830508474576,Allie Schaich,F,1,26.2,157.22899999999998,43,-36.528167021029915,88.0
2.0,0.32745729411122637,Alyssa Bloomquist,F,0,17.0,109.50399999999999,-1,-55.07310960962598,135.0
2.0,0.3373344952632615,Amanda Phillips,F,1,26.2,157.54616666666666,46,-39.180692956001494,104.0
2.0,0.35722791140747795,Amber Zimmerman,F,1,26.2,154.965,30,-7.172186379957193,40.0
2.0,0.33828545654441405,Amelia Keyser-Gibson,F,1,26.2,160.58216666666667,69,-37.650596254627004,94.0
2.0,0.35454706612302783,Amy Davis,F,1,26.2,153.14333333333335,21,-11.485666442637433,45.0
2.0,0.34656038814763473,Andrea Pomaranski,F,1,26.2,154.58166666666665,27,-24.336231305044926,52.0
2.0,0.33288948069241014,Ann Marie Pierce,F,1,26.2,163.0635,82,-46.33272140050129,121.0
2.0,0.3433279926756695,Ann Marie Tuxbury,F,1,26.2,159.87550000000002,62,-29.537155619437,60.0
2.0,0.34236804564907275,Anna West,F,0,16.0,96.64233333333333,-1,-31.08171038523116,73.0
2.0,0.3543690753920208,Anne-Marie Blaney,F,1,26.2,150.70366666666666,16,-11.772053528827774,47.0
2.0,0.35899123463068777,Annie Frisbie,F,1,26.2,147.92916666666667,10,-4.334999313812588,28.0
2.0,0.35840152917985785,Annie Heffernan,F,1,26.2,169.8493333333333,106,-5.283835384197937,35.0
2.0,0.33782832690521103,Ariane Hendrix,F,1,26.2,178.49699999999999,114,-38.38611784410467,99.0
2.0,0.34705150822801284,Ashlee Powers,F,1,26.2,173.98683333333332,111,-23.546019095716556,50.0
2.0,0.343957807842238,Ava Nuttall,F,1,26.2,161.02516666666668,73,-28.52378301642826,57.0
2.0,0.36083714216983404,Betsy Saina,F,0,22.0,136.88783333333333,-1,-1.3649340833262507,9.0
2.0,0.3312263656187032,Billie Hatch,F,0,24.0,158.53116666666668,-1,-49.00867355409573,130.0
2.0,0.3439479492103528,Breanna Sieracki,F,1,26.2,163.27866666666665,83,-28.539645555131525,58.0
2.0,0.35466233190483226,Bria Wetsch,F,1,26.2,155.99616666666668,36,-11.300203799714104,42.0
2.0,0.34252440486384655,Bridget Lyons Belyeu,F,1,26.2,158.26116666666667,50,-30.83012840866011,71.0
2.0,0.3356549467147772,Britney Romero,F,1,26.2,172.83616666666666,109,-41.88308657051271,109.0
2.0,0.35031382279959133,Brittney Feivor,F,1,26.2,154.86866666666668,29,-18.296954950046757,48.0
