time_min,distance,name,sex,flag_finished,last_distance,last_time,distance_diff_m,rank
62.0,10.0,Kevin Havel,M,0,10.0,53.60366666666666,-4302.251731468149,195.0
62.0,12.105350795734733,Kevin Koski,M,1,26.2,140.556,-914.7423011309642,62.0
62.0,11.905264114919538,Kevin Lewis,M,1,26.2,156.5618333333333,-1236.681770562613,109.0
62.0,12.10798136089372,Kevin Lynch,M,0,16.0,85.50266666666667,-910.5097217901525,61.0
62.0,11.741920330702744,Kevin McDonnell,M,1,26.2,140.1595,-1499.5019193674345,138.0
62.0,12.415258944616893,Kevin Salvano,M,1,26.2,143.20733333333334,-416.10008957956876,26.0
62.0,11.697974217311234,Kevin Wood,M,0,21.0,117.29533333333333,-1570.2112158143734,147.0
62.0,11.978677633660235,Kristoffer Mugrage,M,0,22.0,120.07766666666666,-1118.5594189088315,84.0
62.0,11.414593995989344,Kurt Roeser,M,1,26.2,150.90433333333334,-2026.1699919212942,183.0
62.0,12.669938902999931,Leonard Korir,M,1,26.2,129.9425,-6.32003654126037,8.0
62.0,12.009662144868186,Louis Serafini,M,1,26.2,137.13916666666668,-1068.7053403752388,75.0
62.0,12.012313076678332,Lyle O'Brien,M,1,26.2,134.46866666666668,-1064.4399910927132,71.0
62.0,12.008956560680698,Malcolm Richards,M,1,26.2,138.5205,-1069.8406253329065,78.0
62.0,11.723354855125473,Marcos Bailon,M,1,26.2,141.10516666666666,-1529.373769571263,142.0
62.0,11.525863159226002,Marcus Graham,M,1,26.2,144.39583333333334,-1847.1379082735116,171.0
62.0,11.693293047556102,Mark Messmer,M,1,26.2,145.84283333333332,-1577.7432179503814,149.0
62.0,12.21681172549908,Martin Hehir,M,1,26.2,140.3563333333333,-735.4016651401306,49.0
62.0,10.0,Mason Frank,M,0,10.0,54.48966666666667,-4302.251731468149,195.0
62.0,12.043070362473348,Mason Jones,M,1,26.2,141.96450000000002,-1014.9515182485331,68.0
62.0,11.685387999625572,Matt Gillette,M,1,26.2,139.696,-1590.4624400706039,153.0
62.0,11.540302342256215,Matt Lenehan,M,1,26.2,150.37449999999998,-1823.9052627778995,169.0
62.0,12.312579536777806,Matthew Llano,M,1,26.2,140.95333333333335,-581.31125679266,41.0
62.0,12.510670244712797,Matthew McDonald,M,1,26.2,140.749,-262.58330772525915,18.0
62.0,11.40166882462955,Matthew Rand,M,1,26.2,170.569,-2046.9665926392042,184.0
62.0,11.793919556870398,Matthew Welch,M,0,18.0,98.31416666666668,-1415.8351644636796,129.0
62.0,12.081423420598838,Medhane Woldu,M,1,26.2,144.183,-953.2414477246183,65.0
62.0,11.91799522673031,Michael Blaszczyk,M,1,26.2,140.81016666666667,-1216.1974116590798,96.0
62.0,11.742180658075817,Michael Duggan,M,1,26.2,140.0465,-1499.0830526241593,137.0
62.0,12.080875755219237,Michael Iacofano,M,0,22.0,120.14266666666667,-954.1226413203967,66.0
62.0,11.798462262670641,Mitch Ammons,M,1,26.2,146.03816666666668,-1408.5259508310871,126.0
62.0,11.760265814055545,Mitchell Klingler,M,1,26.2,141.9025,-1469.9840366527771,135.0
62.0,12.415376070051625,Nadir Yusuf,M,1,26.2,136.2485,-415.9116347550845,25.0
62.0,12.665912053234548,Nathan Martin,M,1,26.2,130.98833333333334,-12.799237813761671,10.0
62.0,12.407816091954022,Nicholas Hauger,M,1,26.2,135.92616666666666,-428.0756395141284,33.0
62.0,11.798300015740596,Nick Wolk,M,1,26.2,140.87583333333333,-1408.7870061415308,127.0
62.0,12.644445182945066,Nicolas Montanez,M,1,26.2,139.13633333333334,-47.339432109537526,12.0
62.0,11.890286555807817,Noah Droddy,M,0,14.0,74.81649999999999,-1260.7806631733713,110.0
62.0,11.535674518201285,Noah Gade,M,0,12.0,64.7105,-1831.351431682282,170.0
62.0,11.671225798607946,Noah Steffen,M,1,26.2,150.9865,-1613.2494215079646,155.0
62.0,11.799535190477686,Oscar Medina,M,1,26.2,142.20566666666667,-1406.799609989553,124.0
62.0,11.914339334563268,Owen Ritz,M,1,26.2,145.39583333333334,-1222.0797421558514,106.0
62.0,11.91838806917341,Pardon Ndhlovu,M,1,26.2,153.42133333333334,-1215.565328168132,95.0
62.0,12.130830526043017,Parker Stinson,M,0,21.0,107.9915,-873.7454150649354,57.0
62.0,12.587612989621695,Paul Chelimo,M,0,17.0,84.523,-138.78243116684231,15.0
62.0,11.472909107540325,Paxton Smith,M,1,26.2,145.63333333333333,-1932.340977435767,175.0
62.0,11.615975935828878,Phillip Reid,M,1,26.2,145.67616666666666,-1702.1464507194844,160.0
62.0,11.597276691870862,Prescott Leach,M,1,26.2,141.11666666666667,-1732.2335342479325,164.0
62.0,12.416102996438259,Reed Fischer,M,1,26.2,131.5625,-414.7420101989913,22.0
62.0,11.937631677681894,Reid Buchanan,M,0,13.0,69.12216666666667,-1184.6023620779815,86.0
62.0,11.695571198585814,Riley Cook,M,1,26.2,142.88216666666668,-1574.077672943575,148.0
62.0,12.127160968113715,Roman Kirkov,M,1,26.2,139.23566666666665,-879.6497337731813,58.0
62.0,11.640882066123503,Ryan Cutter,M,1,26.2,143.39849999999998,-1662.0724870754336,158.0
62.0,11.77522353985668,Ryan Jara,M,1,26.2,143.60750000000002,-1445.91705583875,133.0
62.0,11.730631444503288,Ryan Root,M,1,26.2,144.54966666666667,-1517.6657372623586,139.0
62.0,11.799161993573184,Ryder Searle,M,1,26.2,142.47083333333333,-1407.4000838088955,125.0
62.0,12.133781871733417,Sam Chelanga,M,0,18.0,96.9195,-868.9966998490814,56.0
62.0,11.800452374968586,Sam Geha,M,1,26.2,142.91616666666667,-1405.3238601436947,122.0
62.0,11.22708206854683,Samuel Doud,M,0,13.0,72.85833333333333,-2327.8766831763,191.0
62.0,10.0,Scott Fauble,M,0,10.0,49.99333333333333,-4302.251731468149,195.0
62.0,12.010594766058684,Scott Nelson,M,1,26.2,143.07116666666667,-1067.2047528797264,74.0
62.0,11.0,Sean O'Connor,M,0,11.0,57.9775,-2693.2517314681495,193.0
62.0,9.0,Sem Sultanov,M,0,9.0,48.176,-5911.251731468149,199.0
62.0,11.42647228971422,Sergio Reyes,M,0,18.0,100.91566666666667,-2007.0578173179706,182.0
62.0,12.406824656824657,Shadrack Biwott,M,0,15.0,76.35,-429.6708586372759,34.0
62.0,12.66916700917934,Shadrack Kipchirchir,M,1,26.2,140.00516666666667,-7.562013698591569,9.0
62.0,11.95656829706151,Spencer Bossi-Johnson,M,1,26.2,138.24416666666667,-1154.1333414961791,85.0
62.0,11.472477622846009,Spencer Friske,M,1,26.2,145.725,-1933.0352363089207,177.0
62.0,12.197354970610785,Steven Martinez,M,0,18.0,94.869,-766.7075837553957,52.0
62.0,11.303456696804954,Swarnjit Boyal,M,1,26.2,152.50466666666668,-2204.9899063089783,186.0
62.0,12.415002945604504,Sydney Gidabuday,M,1,26.2,135.843,-416.5119919905018,27.0
62.0,11.315601396897588,T-Roy Brown,M,0,12.0,66.2135,-2185.449083859931,185.0
62.0,12.013923326339881,Tai Smith,M,1,26.2,136.8961666666667,-1061.84909938728,70.0
62.0,12.673866831241858,Teshome Mekonen,M,0,19.0,93.1905,0.0,3.0
62.0,11.874738911414179,Thomas Slattery,M,1,26.2,147.28699999999998,-1285.796823002736,112.0
62.0,11.577937356760886,Travis Morrison,M,1,26.2,148.09166666666667,-1763.3505244398837,167.0
62.0,12.368474189871357,Turner Wiley,M,1,26.2,136.686,-491.37675996513616,37.0
62.0,11.797851623845718,Tyler Jermann,M,1,26.2,146.00050000000002,-1409.5084687003894,128.0
62.0,12.008792889228712,Tyler McCandless,M,1,26.2,143.93633333333335,-1070.103972699152,81.0
62.0,12.026140067723663,Tyler Pence,M,1,26.2,141.8005,-1042.1923625007755,69.0
62.0,11.0,Tyler Pennel,M,0,11.0,54.844,-2693.2517314681495,193.0
62.0,11.462284544058251,Tyler Sickler,M,1,26.2,158.58866666666665,-1949.435900078423,180.0
62.0,12.079533370863826,Wesley Robinson,M,1,26.2,138.821,-956.2825377482526,67.0
62.0,11.855374053755861,Weston Strum,M,0,19.0,100.61366666666666,-1316.9548789749683,113.0
62.0,12.32817578988428,Wilkerson Given,M,1,26.2,136.83966666666666,-556.216885544342,40.0
62.0,11.914419695193434,Will Cross,M,0,15.0,79.34683333333334,-1221.950441901914,105.0
62.0,11.915496069951704,William Loevner,M,1,26.2,142.165,-1220.2185549158576,101.0
62.0,11.802465253757624,William Norris,M,1,26.2,140.6465,-1402.0851381721316,118.0
62.0,11.920027926755736,Zach Herriott,M,0,20.0,104.53133333333334,-1212.9267973181695,92.0
62.0,11.916014820913956,Zachary Hine,M,1,26.2,148.11666666666667,-1219.383884617594,99.0
62.0,11.72440403661699,Zachary Ornelas,M,1,26.2,144.12983333333335,-1527.6856365514122,141.0
62.0,11.588191469547402,Zachary Ripley,M,1,26.2,157.79833333333332,-1746.8516569663796,165.0
62.0,12.675363911013457,Zachery Panning,M,1,26.2,130.82533333333333,2.4088013525038043,1.0
62.0,11.920375598769153,Zack Holden,M,1,26.2,137.832,-1212.3673930485816,91.0
64.0,12.121149272717217,Aaron Davidson,M,0,13.0,69.29683333333334,-1551.8553593320241,136.0
64.0,12.552988998935382,Aaron Gruen,M,0,18.0,92.631,-857.025239846997,54.0
64.0,8.0,Abdi Abdirahman,M,0,8.0,40.0955,-8182.784539134026,200.0
64.0,12.667365194545228,Abinet Adraro,M,0,15.0,77.48683333333334,-672.9939411107538,43.0
64.0,11.966411846144586,Adam Sjolund,M,1,26.2,153.9495,-1800.8278786873866,164.0
64.0,12.069115620693974,Adam Wollant,M,1,26.2,145.4215,-1635.577505437421,150.0
64.0,12.566745344872805,Afewerki Zeru,M,1,26.2,140.594,-834.8912792336826,53.0
64.0,12.60579691391971,Aidan Reed,M,1,26.2,140.47183333333334,-772.0573046372134,47.0
64.0,12.297610311712344,Alan Peterson,M,1,26.2,136.91199999999998,-1267.929547588865,98.0
64.0,11.948777182283003,Alberto Mena,M,1,26.2,141.82833333333335,-1829.2020528406747,166.0
64.0,12.460396969507231,Alex Norstrom,M,1,26.2,141.9785,-1006.0058151968909,62.0
64.0,12.09381521532916,Alexander Burks,M,1,26.2,138.45333333333335,-1595.8358576694075,143.0
64.0,11.653971354166668,Alexander Taylor,M,0,18.0,99.643,-2303.5446302798573,186.0
64.0,12.179722344368365,Andrew Bowman,M,0,17.0,90.10166666666667,-1457.611287045327,117.0
64.0,13.082199800268604,Andrew Colley,M,0,19.0,92.61833333333334,-5.525060501841395,6.0
64.0,12.07576466186512,Andrew McCann,M,1,26.2,143.74016666666665,-1624.8791981930472,146.0
64.0,12.391076031953153,Austin Bogina,M,1,26.2,144.27349999999998,-1117.5432037214027,80.0
64.0,12.799818429414435,Awet Beraki,M,1,26.2,139.5186666666667,-459.87668620620025,33.0
64.0,12.39062847696856,Ben Olson,M,0,18.0,94.911,-1118.2633196916127,81.0
64.0,12.176152361669144,Benjamin Decker,M,1,26.2,139.57416666666668,-1463.3553892083723,125.0
64.0,12.717886152759496,Benjamin Kendell,M,1,26.2,137.3685,-591.7057193439972,40.0
64.0,12.178096891273473,Benjamin Payne,M,1,26.2,137.07333333333332,-1460.226641075008,120.0
64.0,12.179122369790846,Benjamin Schneiderman,M,1,26.2,138.70116666666667,-1458.576646140554,119.0
64.0,13.028053590859631,Biya Simbassa,M,1,26.2,132.34833333333333,-92.64631144087907,14.0
64.0,11.582411751563896,Bradley Taylor,M,0,12.0,66.49216666666668,-2418.6840308677174,190.0
64.0,11.77826429634819,Brendan Martin,M,1,26.2,147.43800000000002,-2103.5572863097873,181.0
64.0,11.916824196597354,Brian Harvey,M,1,26.2,143.779,-1880.614406808884,168.0
64.0,12.297990893749802,Brian Masterson,M,0,19.0,99.58133333333333,-1267.3171910905949,96.0
64.0,12.940816392280679,Brian Shrader,M,0,17.0,86.18483333333333,-233.01096395441348,17.0
64.0,13.067572579829381,CJ Albertson,M,1,26.2,130.11466666666666,-29.06025818855163,11.0
64.0,12.301427212178876,Caleb Kerr,M,1,26.2,138.82533333333333,-1261.7881547382149,89.0
64.0,12.210959790569756,Cameron Dickson,M,1,26.2,149.49883333333335,-1407.350236107288,114.0
64.0,12.07336667708659,Chad Beyer,M,1,26.2,148.96966666666668,-1628.7375557017033,147.0
64.0,12.174955175993206,Charles Lawrence,M,0,14.0,73.96033333333334,-1465.2816609609567,129.0
64.0,12.393527817631117,Charlie Sweeney,M,1,26.2,143.24033333333333,-1113.5982805655583,73.0
64.0,12.589777533821962,Chase Weaverling,M,1,26.2,137.88533333333334,-797.8324872144884,51.0
64.0,13.084392388541595,Clayton Young,M,1,26.2,129.0885,-1.9971859706000146,5.0
64.0,12.299533466628583,Clint McKelvey,M,1,26.2,137.8845,-1264.8351913286356,94.0
64.0,12.807241153342073,Colin Bennie,M,1,26.2,132.27,-447.9335234066309,29.0
64.0,12.136484666228112,Colin Martin,M,1,26.2,140.91400000000002,-1527.1807111729936,134.0
64.0,12.805120167189134,Colin Mickow,M,1,26.2,134.97316666666669,-451.346190126709,31.0
64.0,12.450057625816367,Collin Buck,M,0,13.0,67.34016666666666,-1022.6418191954916,66.0
64.0,13.086445223849804,Conner Mantz,M,1,26.2,129.06866666666667,1.305826040308606,2.0
64.0,12.09322007911441,Connor Rockett,M,1,26.2,147.38566666666665,-1596.7934318389405,144.0
64.0,12.608105481404692,Connor Weaver,M,1,26.2,133.91866666666667,-768.3428195538761,46.0
64.0,12.807669712793736,Connor Winter,M,1,26.2,133.0445,-447.243971248905,25.0
64.0,11.974725444702242,Daniel Docherty,M,1,26.2,140.66966666666667,-1787.451298608118,162.0
64.0,12.94478810213214,Daniel Mesfun,M,1,26.2,134.05433333333335,-226.62048280341256,16.0
64.0,11.837560055950862,Daniel Schubert,M,1,26.2,148.15883333333335,-2008.1504091090897,177.0
64.0,11.596597777057106,Daniel Vassallo,M,1,26.2,147.50533333333334,-2395.8587158491428,189.0
64.0,12.203071672354948,David Fuentes,M,1,26.2,141.61416666666668,-1420.0422183149142,115.0
64.0,12.29611727668776,Dominic Hockenbury,M,1,26.2,141.2485,-1270.3318409434207,101.0
64.0,12.78317027942963,Donald Cowart,M,1,26.2,145.54366666666667,-486.66355953175156,35.0
64.0,11.83875095201828,Duriel Hardy,M,1,26.2,143.708,-2006.234257336613,175.0
64.0,12.04609786932256,Dylan Belles,M,1,26.2,145.97400000000002,-1672.6130673940265,155.0
64.0,12.457878655608905,Dylan Marx,M,1,26.2,141.56016666666667,-1010.0577822592978,63.0
64.0,12.312659114052954,Edward Mulder,M,1,26.2,144.71616666666665,-1243.7160246228232,87.0
64.0,13.081107099879663,Elkanah Kibet,M,1,26.2,130.02583333333334,-7.283215427648077,8.0
64.0,12.281306271936518,Emilio de la Torre,M,0,14.0,73.34750000000001,-1294.1627475881676,105.0
64.0,10.194513940541395,Eric Vazquez-Olivas,M,0,11.0,69.95616666666666,-4651.811608802922,195.0
64.0,12.314669973292636,Erik Linden,M,1,26.2,144.96916666666667,-1240.4805521061744,86.0
64.0,12.392388992922207,Evan Landes,M,1,26.2,145.45499999999998,-1115.4306495221947,75.0
64.0,13.029232230059685,Frank Lara,M,1,26.2,134.91366666666667,-90.749880967992,13.0
64.0,12.809737557747125,Futsum Zienasellassie,M,1,26.2,133.95516666666668,-443.9168087189016,20.0
64.0,13.084473159667331,Galen Rupp,M,1,26.2,134.11350000000002,-1.8672252292904137,4.0
64.0,12.296775218427323,Garret Lee,M,1,26.2,136.57250000000002,-1269.2732126844637,100.0
64.0,12.177934714375393,Grayson Hough,M,1,26.2,142.38216666666668,-1460.4875837040183,121.0
64.0,12.808590286671263,Habtamu Cheney,M,1,26.2,135.71416666666667,-445.76276787996323,22.0
64.0,11.976321313904668,Henry Sterling,M,1,26.2,147.2275,-1784.8835450614151,161.0
64.0,11.837085326103512,Henry Williams,M,1,26.2,151.60983333333334,-2008.9142494334747,178.0
64.0,12.648542092126164,Ian Butler,M,0,13.0,66.06516666666667,-703.2803129030287,44.0
64.0,11.861021388040156,Isaac Benz,M,0,17.0,93.0705,-1970.4011257774155,172.0
64.0,12.264125276811134,Jack Mastandrea,M,1,26.2,138.76066666666665,-1321.8069687449113,108.0
64.0,12.295615589016828,Jackson Neff,M,1,26.2,141.76833333333335,-1271.1390564059498,102.0
64.0,12.615658362989324,Jacob Heslington,M,1,26.2,135.19266666666667,-756.190233084204,45.0
64.0,12.507483117357182,Jacob Riley,M,0,18.0,94.57966666666667,-930.2442033063195,57.0
64.0,12.295100791018116,Jacob Shiohira,M,1,26.2,139.41766666666666,-1271.9673663858764,103.0
64.0,12.809488025615055,Jacob Thomson,M,0,16.0,81.13516666666666,-444.31830591940246,21.0
64.0,12.49566487756852,Jake Ritter,M,1,26.2,142.95366666666666,-949.2597511262762,58.0
64.0,11.655241875759103,Jakob Kintzele,M,1,26.2,161.93916666666667,-2301.50036103763,185.0
64.0,12.590218515645205,James Quattlebaum,M,0,24.0,129.38299999999998,-797.1229474608912,50.0
64.0,12.065833968012187,James Withers,M,1,26.2,142.518,-1640.8576846024164,152.0
64.0,12.104060357511818,Jarrod Ottman,M,1,26.2,148.50799999999998,-1579.3514238975108,140.0
64.0,11.996107434799532,Jason Salyer,M,0,17.0,93.45100000000001,-1753.0476765415792,159.0
64.0,12.299665018344234,Jason Weitzel,M,1,26.2,149.42883333333333,-1264.6235246181539,93.0
64.0,12.761053807239996,Jerod Broadbooks,M,1,26.2,136.32266666666666,-522.248963284872,37.0
64.0,12.068249165600925,Jesse Davis,M,1,26.2,144.27833333333334,-1636.971631682138,151.0
64.0,12.167336010709505,Jesse Joseph,M,1,26.2,141.69683333333333,-1477.5408979024323,130.0
64.0,12.822628147854,Joel Reichow,M,1,26.2,136.605,-423.1758492369412,19.0
64.0,12.042300805729633,John Dewitt,M,1,26.2,139.26316666666668,-1678.722542715046,156.0
64.0,12.761132013741205,John Flavin,M,0,21.0,106.48166666666665,-522.1231290244264,36.0
64.0,12.299955482065632,John McGowan,M,1,26.2,143.89233333333334,-1264.1561684904232,91.0
64.0,12.266339454458267,John Raneri,M,0,21.0,120.03,-1318.2443569106745,107.0
64.0,11.839467525757529,Johnny Hogue,M,1,26.2,150.77516666666668,-2005.0812901901618,173.0
64.0,11.835408738011875,Johnny Rutford,M,1,26.2,143.60566666666668,-2011.6118796729193,179.0
64.0,12.673544187810041,Jonas Hampton,M,0,18.0,94.80866666666667,-663.0519409476699,42.0
64.0,12.38910158244002,Jonathan Aziz,M,1,26.2,137.8311666666667,-1120.720092988034,83.0
64.0,12.048982267732267,Jonathan Mott,M,1,26.2,143.31283333333334,-1667.972070352808,154.0
64.0,12.391735800893427,Jonathan Phillips,M,1,26.2,137.80116666666666,-1116.4816354965021,76.0
64.0,12.179779874213837,Joost Plaetinck,M,1,26.2,142.31266666666667,-1457.5187215239619,116.0
64.0,12.136668417637425,Jordan Daniel,M,1,26.2,142.41266666666667,-1526.8850551554085,133.0
64.0,12.605266558966074,Joseph Trojan,M,1,26.2,146.12283333333335,-772.9106457576132,48.0
64.0,12.391298804780876,Joseph Whelan,M,1,26.2,142.6165,-1117.184762241597,77.0
64.0,12.807326511871965,Josh Izewski,M,1,26.2,131.137,-447.79618153203415,28.0
64.0,12.80658825062722,Joshua Kalapos,M,1,26.2,134.4195,-448.984043874829,30.0
64.0,12.39029831718511,Julian Heninger,M,1,26.2,136.74483333333333,-1118.7945467831842,82.0
64.0,11.441151333020871,Kevin Colon,M,1,26.2,165.15050000000002,-2645.9720443034444,192.0
64.0,10.0,Kevin Havel,M,0,10.0,53.60366666666666,-4964.784539134026,196.0
64.0,12.4896090172596,Kevin Koski,M,1,26.2,140.556,-959.00363036333,59.0
64.0,12.257792754844145,Kevin Lewis,M,1,26.2,156.5618333333333,-1331.995996589797,109.0
64.0,12.46642571240815,Kevin Lynch,M,0,16.0,85.50266666666667,-996.3055678693134,61.0
64.0,12.115936218116769,Kevin McDonnell,M,1,26.2,140.1595,-1560.2431641841451,137.0
64.0,12.807351739911779,Kevin Salvano,M,1,26.2,143.20733333333334,-447.75558961597403,27.0
64.0,12.07743541861189,Kevin Wood,M,0,21.0,117.29533333333333,-1622.1909505874958,145.0
64.0,12.354169924012634,Kristoffer Mugrage,M,0,22.0,120.07766666666666,-1176.9251313976974,84.0
64.0,11.773757145850169,Kurt Roeser,M,1,26.2,150.90433333333334,-2110.809291461104,182.0
64.0,13.082116285478094,Leonard Korir,M,1,26.2,129.9425,-5.659435799773142,7.0
64.0,12.393588431021243,Louis Serafini,M,1,26.2,137.13916666666668,-1113.500753620846,72.0
64.0,12.394113903913459,Lyle O'Brien,M,1,26.2,134.46866666666668,-1112.6552677372708,71.0
64.0,12.392809161282067,Malcolm Richards,M,1,26.2,138.5205,-1114.754598631181,74.0
64.0,12.1033360455655,Marcos Bailon,M,1,26.2,141.10516666666666,-1580.5168418191358,141.0
64.0,11.905273808018212,Marcus Graham,M,1,26.2,144.39583333333334,-1899.1989820327233,169.0
64.0,12.070083291894582,Mark Messmer,M,1,26.2,145.84283333333332,-1634.020522475644,149.0
64.0,12.605073284369237,Martin Hehir,M,1,26.2,140.3563333333333,-773.2216245839243,49.0
64.0,10.0,Mason Frank,M,0,10.0,54.48966666666667,-4964.784539134026,196.0
64.0,12.408589704538532,Mason Jones,M,1,26.2,141.96450000000002,-1089.3637045315286,68.0
64.0,12.059482437631873,Matt Gillette,M,1,26.2,139.696,-1651.0772969843422,153.0
64.0,11.898810946462715,Matt Lenehan,M,1,26.2,150.37449999999998,-1909.5977262755168,170.0
64.0,12.694356070246881,Matthew Llano,M,1,26.2,140.95333333333335,-629.5656221067941,41.0
64.0,12.894032330202542,Matthew McDonald,M,1,26.2,140.749,-308.286519838136,18.0
64.0,11.746942885915695,Matthew Rand,M,1,26.2,170.569,-2153.9534356956724,184.0
64.0,12.164132823554205,Matthew Welch,M,0,18.0,98.31416666666668,-1482.6948260353104,131.0
64.0,12.457657940116006,Medhane Woldu,M,1,26.2,144.183,-1010.4129134873727,64.0
64.0,12.298905630452023,Michael Blaszczyk,M,1,26.2,140.81016666666667,-1265.8453797367215,95.0
64.0,12.115767417496071,Michael Duggan,M,1,26.2,140.0465,-1560.514764382847,138.0
64.0,12.439791828677393,Michael Iacofano,M,0,22.0,120.14266666666667,-1039.1594867921006,67.0
64.0,12.175254492899334,Mitch Ammons,M,1,26.2,146.03816666666668,-1464.8000600589967,128.0
64.0,12.136221359709527,Mitchell Klingler,M,1,26.2,141.9025,-1527.604371361397,135.0
64.0,12.807456054368426,Nadir Yusuf,M,1,26.2,136.2485,-447.5877476552278,26.0
64.0,13.077939097147981,Nathan Martin,M,1,26.2,130.98833333333334,-12.380531822924498,10.0
64.0,12.80190476190476,Nicholas Hauger,M,1,26.2,135.92616666666666,-456.5197772292668,32.0
64.0,12.1758473244042,Nick Wolk,M,1,26.2,140.87583333333333,-1463.8461941676674,126.0
64.0,13.041455565114871,Nicolas Montanez,M,1,26.2,139.13633333333334,-71.08253486419787,12.0
64.0,12.24210375053887,Noah Droddy,M,0,14.0,74.81649999999999,-1357.2396045169835,111.0
64.0,11.8782869379015,Noah Gade,M,0,12.0,64.7105,-1942.6208560505129,171.0
64.0,12.034586598058707,Noah Steffen,M,1,26.2,150.9865,-1691.1347028575656,157.0
64.0,12.176835411157285,Oscar Medina,M,1,26.2,142.20566666666667,-1462.2563625819548,124.0
64.0,12.279977137356356,Owen Ritz,M,1,26.2,145.39583333333334,-1296.3013251276489,106.0
64.0,12.299758361948367,Pardon Ndhlovu,M,1,26.2,153.42133333333334,-1264.4733347591034,92.0
64.0,12.519532262244105,Parker Stinson,M,0,21.0,107.9915,-910.8571291832602,55.0
64.0,12.989353866755943,Paul Chelimo,M,0,17.0,84.523,-154.91416752371367,15.0
64.0,11.838796231362625,Paxton Smith,M,1,26.2,145.63333333333333,-2006.1614028715617,174.0
64.0,11.980584589207584,Phillip Reid,M,1,26.2,145.67616666666666,-1778.0239350990225,160.0
64.0,11.97377090327236,Prescott Leach,M,1,26.2,141.11666666666667,-1788.9871557687986,163.0
64.0,12.808221416201025,Reed Fischer,M,1,26.2,131.5625,-446.3562804665762,23.0
64.0,12.24250714778665,Reid Buchanan,M,0,13.0,69.12216666666667,-1356.5905383453055,110.0
64.0,12.073272376687193,Riley Cook,M,1,26.2,142.88216666666668,-1628.8892850443326,148.0
64.0,12.511333077218595,Roman Kirkov,M,1,26.2,139.23566666666665,-924.0496178893071,56.0
64.0,12.018308931874472,Ryan Cutter,M,1,26.2,143.39849999999998,-1717.3254677480004,158.0
64.0,12.153877487075043,Ryan Jara,M,1,26.2,143.60750000000002,-1499.1956624302816,132.0
64.0,12.104738699903166,Ryan Root,M,1,26.2,144.54966666666667,-1578.259970989832,139.0
64.0,12.177551213661184,Ryder Searle,M,1,26.2,142.47083333333333,-1461.1046363531807,122.0
64.0,12.480292223730183,Sam Chelanga,M,0,18.0,96.9195,-973.9943511521611,60.0
64.0,12.177520744279608,Sam Geha,M,1,26.2,142.91616666666667,-1461.1536615881364,123.0
64.0,11.558226171422264,Samuel Doud,M,0,13.0,72.85833333333333,-2457.5986293156025,191.0
64.0,10.0,Scott Fauble,M,0,10.0,49.99333333333333,-4964.784539134026,196.0
64.0,12.391245043616179,Scott Nelson,M,1,26.2,143.07116666666667,-1117.2712639555943,78.0
64.0,11.0,Sean O'Connor,M,0,11.0,57.9775,-3355.784539134026,193.0
64.0,9.0,Sem Sultanov,M,0,9.0,48.176,-6573.784539134026,199.0
64.0,11.773573990512553,Sergio Reyes,M,0,18.0,100.91566666666667,-2111.1039883993285,183.0
64.0,12.795325045325047,Shadrack Biwott,M,0,15.0,76.35,-467.10654120602544,34.0
64.0,13.080582424012942,Shadrack Kipchirchir,M,1,26.2,140.00516666666667,-8.127418897202528,9.0
64.0,12.32890499194847,Spencer Bossi-Johnson,M,1,26.2,138.24416666666667,-1217.5764070889381,85.0
64.0,11.837818912500762,Spencer Friske,M,1,26.2,145.725,-2007.7339089203006,176.0
64.0,12.580692563250702,Steven Martinez,M,0,18.0,94.869,-812.4502048636463,52.0
64.0,11.652324330610227,Swarnjit Boyal,M,1,26.2,152.50466666666668,-2306.19469118217,187.0
64.0,12.807750212738103,Sydney Gidabuday,M,1,26.2,135.843,-447.114446838418,24.0
64.0,11.640461301063917,T-Roy Brown,M,0,12.0,66.2135,-2325.282305722183,188.0
64.0,12.395384321953081,Tai Smith,M,1,26.2,136.8961666666667,-1110.6111651115184,70.0
64.0,13.085633647690507,Teshome Mekonen,M,0,19.0,93.1905,0.0,3.0
64.0,12.236343566335512,Thomas Slattery,M,1,26.2,147.28699999999998,-1366.5077409001879,112.0
64.0,11.9446294881589,Travis Morrison,M,1,26.2,148.09166666666667,-1835.8756926863546,167.0
64.0,12.759290017912393,Turner Wiley,M,1,26.2,136.686,-525.086900312985,38.0
64.0,12.175310353519441,Tyler Jermann,M,1,26.2,146.00050000000002,-1464.7101803212454,127.0
64.0,12.391092420911784,Tyler McCandless,M,1,26.2,143.93633333333335,-1117.5168338869653,79.0
64.0,12.405898920851925,Tyler Pence,M,1,26.2,141.8005,-1093.6931754832785,69.0
64.0,11.0,Tyler Pennel,M,0,11.0,54.844,-3355.784539134026,193.0
64.0,11.803600887422492,Tyler Sickler,M,1,26.2,158.58866666666665,-2062.790711271236,180.0
64.0,12.454838306123726,Wesley Robinson,M,1,26.2,138.821,-1014.9497045809508,65.0
64.0,12.221239744758432,Weston Strum,M,0,19.0,100.61366666666666,-1390.8097898177095,113.0
64.0,12.718242101157198,Wilkerson Given,M,1,26.2,136.83966666666666,-591.132998372094,39.0
64.0,12.281319013764938,Will Cross,M,0,15.0,79.34683333333334,-1294.1422459862415,104.0
