time_min,distance,name,gender
65.0,10.072132082318179,Carrie Mack,F
70.0,10.84969674977969,Carrie Mack,F
75.0,11.629611322129144,Carrie Mack,F
80.0,12.388758724443239,Carrie Mack,F
85.0,13.120242513658683,Carrie Mack,F
90.0,13.811821388229328,Carrie Mack,F
95.0,14.485536409116175,Carrie Mack,F
100.0,15.150598046746406,Carrie Mack,F
105.0,15.808998134533086,Carrie Mack,F
110.0,16.486810825637743,Carrie Mack,F
115.0,17.15568479448947,Carrie Mack,F
120.0,17.774381818556787,Carrie Mack,F
125.0,18.393078842624103,Carrie Mack,F
130.0,19.011775866691416,Carrie Mack,F
135.0,19.630472890758732,Carrie Mack,F
140.0,20.249169914826048,Carrie Mack,F
145.0,20.86786693889336,Carrie Mack,F
150.0,21.486563962960677,Carrie Mack,F
155.0,22.10526098702799,Carrie Mack,F
160.0,22.723958011095306,Carrie Mack,F
165.0,23.342655035162622,Carrie Mack,F
170.0,23.961352059229934,Carrie Mack,F
175.0,24.58004908329725,Carrie Mack,F
180.0,25.198746107364563,Carrie Mack,F
0.0,0.0,Carrie Verdon,F
5.0,0.8932027272456605,Carrie Verdon,F
10.0,1.768780743371074,Carrie Verdon,F
15.0,2.6490303975517167,Carrie Verdon,F
20.0,3.5332212190948247,Carrie Verdon,F
25.0,4.416074887023886,Carrie Verdon,F
30.0,5.299067357512953,Carrie Verdon,F
35.0,6.187021433850702,Carrie Verdon,F
40.0,7.07294309796716,Carrie Verdon,F
45.0,7.9479102866975815,Carrie Verdon,F
50.0,8.825670890521202,Carrie Verdon,F
55.0,9.681162705045754,Carrie Verdon,F
60.0,10.534104507379338,Carrie Verdon,F
65.0,11.386924843364612,Carrie Verdon,F
70.0,12.235226379058531,Carrie Verdon,F
75.0,13.077341743887462,Carrie Verdon,F
80.0,13.914675672658257,Carrie Verdon,F
85.0,14.754557929817683,Carrie Verdon,F
90.0,15.553640795682666,Carrie Verdon,F
95.0,16.36758284099666,Carrie Verdon,F
100.0,17.211739928718004,Carrie Verdon,F
105.0,18.021802640121187,Carrie Verdon,F
110.0,18.833315299718677,Carrie Verdon,F
115.0,19.625685713535788,Carrie Verdon,F
120.0,20.39252313140634,Carrie Verdon,F
125.0,21.138576411062534,Carrie Verdon,F
130.0,21.87542368718377,Carrie Verdon,F
135.0,22.603993021903467,Carrie Verdon,F
140.0,23.327623434576076,Carrie Verdon,F
145.0,24.049553167988755,Carrie Verdon,F
150.0,24.802640827392306,Carrie Verdon,F
155.0,25.54802455688682,Carrie Verdon,F
160.0,26.2,Carrie Verdon,F
165.0,26.2,Carrie Verdon,F
170.0,26.2,Carrie Verdon,F
175.0,26.2,Carrie Verdon,F
180.0,26.2,Carrie Verdon,F
0.0,0.0,Christina Welsh,F
5.0,0.8409485900095308,Christina Welsh,F
10.0,1.683506602978365,Christina Welsh,F
15.0,2.5274477788412817,Christina Welsh,F
20.0,3.36387167836982,Christina Welsh,F
25.0,4.189428885227897,Christina Welsh,F
30.0,5.0131222091334955,Christina Welsh,F
35.0,5.8349724680163275,Christina Welsh,F
40.0,6.659079663532904,Christina Welsh,F
45.0,7.487654834150803,Christina Welsh,F
50.0,8.325822978289791,Christina Welsh,F
55.0,9.170050063266766,Christina Welsh,F
60.0,9.995268746217748,Christina Welsh,F
65.0,10.831813491731504,Christina Welsh,F
70.0,11.659975769590837,Christina Welsh,F
75.0,12.480835762347109,Christina Welsh,F
80.0,13.299256098895087,Christina Welsh,F
85.0,14.121062964908884,Christina Welsh,F
90.0,14.950640157066616,Christina Welsh,F
95.0,15.768466063841375,Christina Welsh,F
100.0,16.60553740423614,Christina Welsh,F
105.0,17.431283198964596,Christina Welsh,F
110.0,18.2424935347761,Christina Welsh,F
115.0,19.058190290014192,Christina Welsh,F
120.0,19.861553704844283,Christina Welsh,F
125.0,20.659127710971305,Christina Welsh,F
130.0,21.45237404761277,Christina Welsh,F
135.0,22.242249232142385,Christina Welsh,F
140.0,23.029963041182683,Christina Welsh,F
145.0,23.821937697993665,Christina Welsh,F
150.0,24.639646825833424,Christina Welsh,F
155.0,25.451386292002777,Christina Welsh,F
160.0,26.2,Christina Welsh,F
165.0,26.2,Christina Welsh,F
170.0,26.2,Christina Welsh,F
175.0,26.2,Christina Welsh,F
180.0,26.2,Christina Welsh,F
0.0,0.0,Claire Benjamin,F
5.0,0.8488724144761041,Claire Benjamin,F
10.0,1.7012569673529745,Claire Benjamin,F
15.0,2.5501777953378113,Claire Benjamin,F
20.0,3.387248691820435,Claire Benjamin,F
25.0,4.21661123997429,Claire Benjamin,F
30.0,5.055360207038173,Claire Benjamin,F
35.0,5.899265802132269,Claire Benjamin,F
40.0,6.737137276785715,Claire Benjamin,F
45.0,7.576329571232531,Claire Benjamin,F
50.0,8.41942579953748,Claire Benjamin,F
55.0,9.259396010139975,Claire Benjamin,F
60.0,10.085419573722946,Claire Benjamin,F
65.0,10.906235464718597,Claire Benjamin,F
70.0,11.727628696604599,Claire Benjamin,F
75.0,12.539349112426034,Claire Benjamin,F
80.0,13.33823799889645,Claire Benjamin,F
85.0,14.12534826194506,Claire Benjamin,F
90.0,14.906496549928395,Claire Benjamin,F
95.0,15.684046934493747,Claire Benjamin,F
100.0,16.468967334035828,Claire Benjamin,F
105.0,17.247007152716776,Claire Benjamin,F
110.0,17.999924708244446,Claire Benjamin,F
115.0,18.743880967141973,Claire Benjamin,F
120.0,19.479699578141382,Claire Benjamin,F
125.0,20.204653909756672,Claire Benjamin,F
130.0,20.913371131585166,Claire Benjamin,F
135.0,21.61875558061939,Claire Benjamin,F
140.0,22.332576836717447,Claire Benjamin,F
145.0,23.05696875906761,Claire Benjamin,F
150.0,23.78237740593868,Claire Benjamin,F
155.0,24.539028209142945,Claire Benjamin,F
160.0,25.31598698367711,Claire Benjamin,F
165.0,26.108716673573696,Claire Benjamin,F
170.0,26.2,Claire Benjamin,F
175.0,26.2,Claire Benjamin,F
180.0,26.2,Claire Benjamin,F
0.0,0.0,Dakotah Lindwurm,F
5.0,0.8995232526760817,Dakotah Lindwurm,F
10.0,1.8394443394443392,Dakotah Lindwurm,F
15.0,2.777344237732551,Dakotah Lindwurm,F
20.0,3.710684982595724,Dakotah Lindwurm,F
25.0,4.625256859663968,Dakotah Lindwurm,F
30.0,5.5375874392888775,Dakotah Lindwurm,F
35.0,6.457039178301248,Dakotah Lindwurm,F
40.0,7.377077223851417,Dakotah Lindwurm,F
45.0,8.291956607614937,Dakotah Lindwurm,F
50.0,9.200514831332873,Dakotah Lindwurm,F
55.0,10.099893730074388,Dakotah Lindwurm,F
60.0,11.010704055480176,Dakotah Lindwurm,F
65.0,11.915272124227348,Dakotah Lindwurm,F
70.0,12.80277531739002,Dakotah Lindwurm,F
75.0,13.69975394586809,Dakotah Lindwurm,F
80.0,14.607222036626476,Dakotah Lindwurm,F
85.0,15.52306230653713,Dakotah Lindwurm,F
90.0,16.454096556062275,Dakotah Lindwurm,F
95.0,17.383121212121214,Dakotah Lindwurm,F
100.0,18.29224754515699,Dakotah Lindwurm,F
105.0,19.198839331119686,Dakotah Lindwurm,F
110.0,20.09517049655458,Dakotah Lindwurm,F
115.0,20.982403217697335,Dakotah Lindwurm,F
120.0,21.86717390663246,Dakotah Lindwurm,F
125.0,22.738629121038297,Dakotah Lindwurm,F
130.0,23.594075668328045,Dakotah Lindwurm,F
135.0,24.45591059891741,Dakotah Lindwurm,F
140.0,25.309842940547654,Dakotah Lindwurm,F
145.0,26.122984693877548,Dakotah Lindwurm,F
150.0,26.2,Dakotah Lindwurm,F
155.0,26.2,Dakotah Lindwurm,F
160.0,26.2,Dakotah Lindwurm,F
165.0,26.2,Dakotah Lindwurm,F
170.0,26.2,Dakotah Lindwurm,F
175.0,26.2,Dakotah Lindwurm,F
180.0,26.2,Dakotah Lindwurm,F
0.0,0.0,Des Linden,F
5.0,0.899199712256092,Des Linden,F
10.0,1.8128471162648765,Des Linden,F
15.0,2.7196876036546755,Des Linden,F
20.0,3.621107577848443,Des Linden,F
25.0,4.515659789223689,Des Linden,F
30.0,5.408336814465596,Des Linden,F
35.0,6.302834514380992,Des Linden,F
40.0,7.197729934240158,Des Linden,F
45.0,8.099596394865415,Des Linden,F
50.0,9.0098255883407,Des Linden,F
55.0,9.905775892963803,Des Linden,F
60.0,10.804055470692186,Des Linden,F
65.0,11.695360901141248,Des Linden,F
70.0,12.585478077596697,Des Linden,F
75.0,13.469451681840802,Des Linden,F
80.0,14.347504242495171,Des Linden,F
85.0,15.223554690902755,Des Linden,F
90.0,16.100598654570142,Des Linden,F
95.0,17.02474645030426,Des Linden,F
100.0,17.894059692842653,Des Linden,F
105.0,18.762908690741654,Des Linden,F
110.0,19.62836319640491,Des Linden,F
115.0,20.487887693668505,Des Linden,F
120.0,21.338377740966394,Des Linden,F
125.0,22.187751648479896,Des Linden,F
130.0,23.06178875736261,Des Linden,F
135.0,23.9195688225539,Des Linden,F
140.0,24.810101311084626,Des Linden,F
145.0,25.677263085478415,Des Linden,F
150.0,26.2,Des Linden,F
155.0,26.2,Des Linden,F
160.0,26.2,Des Linden,F
165.0,26.2,Des Linden,F
170.0,26.2,Des Linden,F
175.0,26.2,Des Linden,F
180.0,26.2,Des Linden,F
0.0,0.0,Dot McMahan,F
5.0,0.8345155637152633,Dot McMahan,F
10.0,1.66360400629087,Dot McMahan,F
15.0,2.490537972068424,Dot McMahan,F
20.0,3.314387211367673,Dot McMahan,F
25.0,4.1320744566386916,Dot McMahan,F
30.0,4.93904669679363,Dot McMahan,F
35.0,5.7586093711534785,Dot McMahan,F
40.0,6.582162593132268,Dot McMahan,F
45.0,7.410949776506843,Dot McMahan,F
50.0,8.245857126861493,Dot McMahan,F
55.0,9.083962341832954,Dot McMahan,F
60.0,9.907391650426812,Dot McMahan,F
65.0,10.737255987816699,Dot McMahan,F
70.0,11.573413474979034,Dot McMahan,F
75.0,12.40100652883569,Dot McMahan,F
80.0,13.220038046924541,Dot McMahan,F
85.0,14.04702194357367,Dot McMahan,F
90.0,14.871968322059065,Dot McMahan,F
95.0,15.690647482014388,Dot McMahan,F
100.0,16.532450104217226,Dot McMahan,F
105.0,17.379992190986165,Dot McMahan,F
110.0,18.21316468199528,Dot McMahan,F
115.0,19.036552009946124,Dot McMahan,F
120.0,19.865395772896807,Dot McMahan,F
125.0,20.675538349866926,Dot McMahan,F
130.0,21.480814093797765,Dot McMahan,F
135.0,22.286468291369328,Dot McMahan,F
140.0,23.094957983193275,Dot McMahan,F
145.0,23.908186500406615,Dot McMahan,F
150.0,24.74797639123103,Dot McMahan,F
155.0,25.590267448713274,Dot McMahan,F
160.0,26.2,Dot McMahan,F
165.0,26.2,Dot McMahan,F
170.0,26.2,Dot McMahan,F
175.0,26.2,Dot McMahan,F
180.0,26.2,Dot McMahan,F
0.0,0.0,Elaine Estes,F
5.0,0.833541718763024,Elaine Estes,F
10.0,1.6902708297395204,Elaine Estes,F
15.0,2.5432430141553413,Elaine Estes,F
20.0,3.383085954807266,Elaine Estes,F
25.0,4.212791755077296,Elaine Estes,F
30.0,5.039438557864318,Elaine Estes,F
35.0,5.86508875739645,Elaine Estes,F
40.0,6.677756474305312,Elaine Estes,F
45.0,7.4887993073967865,Elaine Estes,F
50.0,8.30418823787219,Elaine Estes,F
55.0,9.125286103542235,Elaine Estes,F
60.0,9.942724795640327,Elaine Estes,F
65.0,10.783409620622841,Elaine Estes,F
70.0,11.610017791159164,Elaine Estes,F
75.0,12.419449326303457,Elaine Estes,F
80.0,13.215663062636466,Elaine Estes,F
85.0,14.004818084746205,Elaine Estes,F
90.0,14.786129124671199,Elaine Estes,F
95.0,15.564134431153228,Elaine Estes,F
100.0,16.35390570399441,Elaine Estes,F
105.0,17.152660813474288,Elaine Estes,F
110.0,17.92057235006527,Elaine Estes,F
115.0,18.6921513124035,Elaine Estes,F
120.0,19.45254284065534,Elaine Estes,F
125.0,20.203093576979416,Elaine Estes,F
130.0,20.947935546341583,Elaine Estes,F
135.0,21.683126866767857,Elaine Estes,F
140.0,22.420599694234845,Elaine Estes,F
145.0,23.157778532608695,Elaine Estes,F
150.0,23.885651203416153,Elaine Estes,F
155.0,24.6321591960201,Elaine Estes,F
160.0,25.371046435420055,Elaine Estes,F
165.0,26.09883973894126,Elaine Estes,F
170.0,26.2,Elaine Estes,F
175.0,26.2,Elaine Estes,F
180.0,26.2,Elaine Estes,F
0.0,0.0,Elena Hayday,F
5.0,0.8645782299201705,Elena Hayday,F
10.0,1.726726985494758,Elena Hayday,F
15.0,2.589338626621789,Elena Hayday,F
20.0,3.4481461426657924,Elena Hayday,F
25.0,4.3009961512338695,Elena Hayday,F
30.0,5.151117700729927,Elena Hayday,F
35.0,6.006516706205162,Elena Hayday,F
40.0,6.863978048989624,Elena Hayday,F
45.0,7.724587340318644,Elena Hayday,F
50.0,8.6,Elena Hayday,F
55.0,9.465451655027536,Elena Hayday,F
60.0,10.31654717034602,Elena Hayday,F
65.0,11.16421035002512,Elena Hayday,F
70.0,12.001555252387448,Elena Hayday,F
75.0,12.820109140518417,Elena Hayday,F
80.0,13.649004602672877,Elena Hayday,F
85.0,14.475395454670066,Elena Hayday,F
90.0,15.295667319834532,Elena Hayday,F
95.0,16.11522541671328,Elena Hayday,F
100.0,16.954245441324534,Elena Hayday,F
105.0,17.643729290545142,Elena Hayday,F
110.0,18.324588080432118,Elena Hayday,F
115.0,19.005446870319098,Elena Hayday,F
120.0,19.686305660206074,Elena Hayday,F
125.0,20.367164450093053,Elena Hayday,F
130.0,21.04802323998003,Elena Hayday,F
135.0,21.72888202986701,Elena Hayday,F
140.0,22.409740819753985,Elena Hayday,F
145.0,23.09059960964096,Elena Hayday,F
150.0,23.77145839952794,Elena Hayday,F
155.0,24.452317189414916,Elena Hayday,F
160.0,25.133175979301896,Elena Hayday,F
165.0,25.814034769188872,Elena Hayday,F
170.0,26.2,Elena Hayday,F
175.0,26.2,Elena Hayday,F
180.0,26.2,Elena Hayday,F
0.0,0.0,Elizabeth Bigelow,F
5.0,0.8385509838998212,Elizabeth Bigelow,F
10.0,1.6823661971830988,Elizabeth Bigelow,F
15.0,2.520009998055934,Elizabeth Bigelow,F
20.0,3.354155062938621,Elizabeth Bigelow,F
25.0,4.188296783827881,Elizabeth Bigelow,F
30.0,5.018116752404384,Elizabeth Bigelow,F
35.0,5.8568552896443755,Elizabeth Bigelow,F
40.0,6.692457556359588,Elizabeth Bigelow,F
45.0,7.5332170291792115,Elizabeth Bigelow,F
50.0,8.383873368445158,Elizabeth Bigelow,F
55.0,9.233361786491175,Elizabeth Bigelow,F
60.0,10.05994944023113,Elizabeth Bigelow,F
65.0,10.893352223796429,Elizabeth Bigelow,F
70.0,11.733952418359332,Elizabeth Bigelow,F
75.0,12.567473378509195,Elizabeth Bigelow,F
80.0,13.3984132268087,Elizabeth Bigelow,F
85.0,14.23109208661089,Elizabeth Bigelow,F
90.0,15.064213881409023,Elizabeth Bigelow,F
95.0,15.88852558113975,Elizabeth Bigelow,F
100.0,16.735324962444373,Elizabeth Bigelow,F
105.0,17.56085776330076,Elizabeth Bigelow,F
110.0,18.373961743459322,Elizabeth Bigelow,F
115.0,19.188644487214734,Elizabeth Bigelow,F
120.0,20.013163891793347,Elizabeth Bigelow,F
125.0,20.817474999329743,Elizabeth Bigelow,F
130.0,21.62278793737748,Elizabeth Bigelow,F
135.0,22.425799391448244,Elizabeth Bigelow,F
140.0,23.22496421566029,Elizabeth Bigelow,F
145.0,24.020788373808287,Elizabeth Bigelow,F
150.0,24.840303767039096,Elizabeth Bigelow,F
155.0,25.636569681636097,Elizabeth Bigelow,F
160.0,26.2,Elizabeth Bigelow,F
165.0,26.2,Elizabeth Bigelow,F
170.0,26.2,Elizabeth Bigelow,F
175.0,26.2,Elizabeth Bigelow,F
180.0,26.2,Elizabeth Bigelow,F
0.0,0.0,Elizabeth Chikotas,F
5.0,0.8567022674053344,Elizabeth Chikotas,F
10.0,1.710826575615308,Elizabeth Chikotas,F
15.0,2.5646419218945686,Elizabeth Chikotas,F
20.0,3.4184213521511495,Elizabeth Chikotas,F
25.0,4.268899763752953,Elizabeth Chikotas,F
30.0,5.1114202253442755,Elizabeth Chikotas,F
35.0,5.946028654889414,Elizabeth Chikotas,F
40.0,6.77432529389039,Elizabeth Chikotas,F
45.0,7.6046382754703385,Elizabeth Chikotas,F
50.0,8.438653728180247,Elizabeth Chikotas,F
55.0,9.270279892643916,Elizabeth Chikotas,F
60.0,10.091724307625011,Elizabeth Chikotas,F
65.0,10.911911857178008,Elizabeth Chikotas,F
70.0,11.720342174638187,Elizabeth Chikotas,F
75.0,12.529666054252674,Elizabeth Chikotas,F
80.0,13.336927728574105,Elizabeth Chikotas,F
85.0,14.139054673345411,Elizabeth Chikotas,F
90.0,14.938372588724288,Elizabeth Chikotas,F
95.0,15.724619853961107,Elizabeth Chikotas,F
100.0,16.511865030352403,Elizabeth Chikotas,F
105.0,17.295379921921455,Elizabeth Chikotas,F
110.0,18.071408139383696,Elizabeth Chikotas,F
115.0,18.851540761929527,Elizabeth Chikotas,F
120.0,19.62912123488125,Elizabeth Chikotas,F
125.0,20.39872854418309,Elizabeth Chikotas,F
130.0,21.158811475409838,Elizabeth Chikotas,F
135.0,21.90851159536186,Elizabeth Chikotas,F
140.0,22.656865679086238,Elizabeth Chikotas,F
145.0,23.39692548329545,Elizabeth Chikotas,F
150.0,24.132701894317048,Elizabeth Chikotas,F
155.0,24.88045862412762,Elizabeth Chikotas,F
160.0,25.650257997936016,Elizabeth Chikotas,F
165.0,26.2,Elizabeth Chikotas,F
170.0,26.2,Elizabeth Chikotas,F
175.0,26.2,Elizabeth Chikotas,F
180.0,26.2,Elizabeth Chikotas,F
0.0,0.0,Elvin Kibet,F
5.0,0.8968073657778309,Elvin Kibet,F
10.0,1.8142808943962214,Elvin Kibet,F
15.0,2.7240920499561523,Elvin Kibet,F
20.0,3.6246745863131746,Elvin Kibet,F
25.0,4.521337912498133,Elvin Kibet,F
30.0,5.411400977563159,Elvin Kibet,F
35.0,6.299046993098915,Elvin Kibet,F
40.0,7.194541991548122,Elvin Kibet,F
45.0,8.087961159229177,Elvin Kibet,F
50.0,8.987053076392844,Elvin Kibet,F
55.0,9.86880380806864,Elvin Kibet,F
60.0,10.749662380365217,Elvin Kibet,F
65.0,11.627975668245892,Elvin Kibet,F
70.0,12.498787598868425,Elvin Kibet,F
75.0,13.362237000515966,Elvin Kibet,F
80.0,14.221254852706098,Elvin Kibet,F
85.0,15.075439764718938,Elvin Kibet,F
90.0,15.907802008767549,Elvin Kibet,F
95.0,16.745875971593133,Elvin Kibet,F
100.0,17.55312789313583,Elvin Kibet,F
105.0,18.34053056876348,Elvin Kibet,F
110.0,19.11532507739938,Elvin Kibet,F
115.0,19.86435134325377,Elvin Kibet,F
120.0,20.52858403081094,Elvin Kibet,F
125.0,21.19207483558489,Elvin Kibet,F
130.0,21.904342458272986,Elvin Kibet,F
135.0,22.604693939323383,Elvin Kibet,F
140.0,23.305975234380504,Elvin Kibet,F
145.0,24.01162790697674,Elvin Kibet,F
150.0,24.765056004821943,Elvin Kibet,F
155.0,25.48761189447082,Elvin Kibet,F
160.0,26.193522833178005,Elvin Kibet,F
165.0,26.2,Elvin Kibet,F
170.0,26.2,Elvin Kibet,F
175.0,26.2,Elvin Kibet,F
180.0,26.2,Elvin Kibet,F
0.0,0.0,Emily Durgin,F
5.0,0.9026628554234992,Emily Durgin,F
10.0,1.8449614850359892,Emily Durgin,F
15.0,2.786612321680514,Emily Durgin,F
20.0,3.714474940701722,Emily Durgin,F
25.0,4.625747057047993,Emily Durgin,F
30.0,5.537074331746613,Emily Durgin,F
35.0,6.458435094444616,Emily Durgin,F
40.0,7.380062115583704,Emily Durgin,F
45.0,8.293062564601447,Emily Durgin,F
50.0,9.201487410770287,Emily Durgin,F
55.0,10.099029420685472,Emily Durgin,F
60.0,11.008901360852116,Emily Durgin,F
65.0,11.91412449835551,Emily Durgin,F
70.0,12.801925519033698,Emily Durgin,F
75.0,13.698315145700924,Emily Durgin,F
80.0,14.606374889747256,Emily Durgin,F
85.0,15.52399090741537,Emily Durgin,F
90.0,16.45907450781794,Emily Durgin,F
95.0,17.396316193399848,Emily Durgin,F
100.0,18.315110677480334,Emily Durgin,F
105.0,19.224576144930126,Emily Durgin,F
110.0,20.114654824384335,Emily Durgin,F
115.0,20.97975661802872,Emily Durgin,F
120.0,21.834534423334375,Emily Durgin,F
125.0,22.671860245514637,Emily Durgin,F
130.0,23.485243889422563,Emily Durgin,F
135.0,24.292053016253952,Emily Durgin,F
140.0,25.096774193548384,Emily Durgin,F
145.0,25.815216610388678,Emily Durgin,F
150.0,26.2,Emily Durgin,F
155.0,26.2,Emily Durgin,F
160.0,26.2,Emily Durgin,F
165.0,26.2,Emily Durgin,F
170.0,26.2,Emily Durgin,F
175.0,26.2,Emily Durgin,F
180.0,26.2,Emily Durgin,F
0.0,0.0,Emily Sisson,F
5.0,0.904213635541624,Emily Sisson,F
10.0,1.8465204355373206,Emily Sisson,F
15.0,2.7881419702765413,Emily Sisson,F
20.0,3.71640364936506,Emily Sisson,F
25.0,4.628748488512697,Emily Sisson,F
30.0,5.539424013638579,Emily Sisson,F
35.0,6.4591373614498755,Emily Sisson,F
40.0,7.380177875243665,Emily Sisson,F
45.0,8.292770243621248,Emily Sisson,F
50.0,9.200137633893842,Emily Sisson,F
55.0,10.099,Emily Sisson,F
60.0,11.00805065581185,Emily Sisson,F
65.0,11.912618724559023,Emily Sisson,F
70.0,12.802380317967849,Emily Sisson,F
75.0,13.698604288966097,Emily Sisson,F
80.0,14.607353926765368,Emily Sisson,F
85.0,15.525635118115073,Emily Sisson,F
90.0,16.461309335192343,Emily Sisson,F
95.0,17.39905454768702,Emily Sisson,F
100.0,18.32019537970017,Emily Sisson,F
105.0,19.242274070426003,Emily Sisson,F
110.0,20.162065331928346,Emily Sisson,F
115.0,21.06535632461112,Emily Sisson,F
120.0,21.969733510189318,Emily Sisson,F
125.0,22.879759701447252,Emily Sisson,F
130.0,23.785216683253413,Emily Sisson,F
135.0,24.738881891289605,Emily Sisson,F
140.0,25.697263760738146,Emily Sisson,F
145.0,26.2,Emily Sisson,F
150.0,26.2,Emily Sisson,F
155.0,26.2,Emily Sisson,F
160.0,26.2,Emily Sisson,F
165.0,26.2,Emily Sisson,F
170.0,26.2,Emily Sisson,F
175.0,26.2,Emily Sisson,F
180.0,26.2,Emily Sisson,F
0.0,0.0,Emma Huston,F
5.0,0.8528784648187633,Emma Huston,F
10.0,1.7117055130300165,Emma Huston,F
15.0,2.581288254153308,Emma Huston,F
20.0,3.4463541369268538,Emma Huston,F
25.0,4.2996694821887615,Emma Huston,F
30.0,5.149084144247281,Emma Huston,F
35.0,6.007714146425397,Emma Huston,F
40.0,6.8680278741647784,Emma Huston,F
45.0,7.725325565455792,Emma Huston,F
50.0,8.580617593436646,Emma Huston,F
55.0,9.416316965502208,Emma Huston,F
60.0,10.239043824701195,Emma Huston,F
65.0,11.07208391458311,Emma Huston,F
70.0,11.8768912973495,Emma Huston,F
75.0,12.672035332698613,Emma Huston,F
80.0,13.466569459172852,Emma Huston,F
85.0,14.256650732619766,Emma Huston,F
90.0,15.034922073671224,Emma Huston,F
95.0,15.790266132890197,Emma Huston,F
100.0,16.547153137230147,Emma Huston,F
105.0,17.287556307648305,Emma Huston,F
110.0,18.002500752541273,Emma Huston,F
115.0,18.697154236228496,Emma Huston,F
120.0,19.423204862066378,Emma Huston,F
125.0,20.171494957484676,Emma Huston,F
130.0,20.913041328851097,Emma Huston,F
135.0,21.64670687928887,Emma Huston,F
140.0,22.32972468105882,Emma Huston,F
145.0,22.966545670678638,Emma Huston,F
150.0,23.613339662948018,Emma Huston,F
155.0,24.283864752461287,Emma Huston,F
160.0,24.988768533095232,Emma Huston,F
165.0,25.667556078147612,Emma Huston,F
170.0,26.2,Emma Huston,F
175.0,26.2,Emma Huston,F
180.0,26.2,Emma Huston,F
0.0,0.0,English Tomlinson,F
5.0,0.8448562336309106,English Tomlinson,F
10.0,1.7028958470854978,English Tomlinson,F
15.0,2.5632058705497904,English Tomlinson,F
20.0,3.4242929409059553,English Tomlinson,F
25.0,4.28186932798055,English Tomlinson,F
30.0,5.1308802185605735,English Tomlinson,F
35.0,5.984632459660206,English Tomlinson,F
40.0,6.831803935962955,English Tomlinson,F
45.0,7.6877288329519455,English Tomlinson,F
50.0,8.553547601090678,English Tomlinson,F
55.0,9.412264363923693,English Tomlinson,F
60.0,10.261167895680892,English Tomlinson,F
65.0,11.114691889442682,English Tomlinson,F
70.0,11.964261440869958,English Tomlinson,F
75.0,12.811968468341197,English Tomlinson,F
80.0,13.658886286020717,English Tomlinson,F
85.0,14.51066134549601,English Tomlinson,F
90.0,15.366476299257567,English Tomlinson,F
95.0,16.227071951644774,English Tomlinson,F
100.0,17.096335730871612,English Tomlinson,F
105.0,17.945857167129184,English Tomlinson,F
110.0,18.79188046236256,English Tomlinson,F
115.0,19.63185830819086,English Tomlinson,F
120.0,20.461749608849605,English Tomlinson,F
125.0,21.284950364723304,English Tomlinson,F
130.0,22.107490072572915,English Tomlinson,F
135.0,22.92907024510475,English Tomlinson,F
140.0,23.731909212283046,English Tomlinson,F
145.0,24.548743608071703,English Tomlinson,F
150.0,25.362941789330275,English Tomlinson,F
155.0,26.166861016949152,English Tomlinson,F
160.0,26.2,English Tomlinson,F
165.0,26.2,English Tomlinson,F
170.0,26.2,English Tomlinson,F
175.0,26.2,English Tomlinson,F
180.0,26.2,English Tomlinson,F
0.0,0.0,Erika Kemp,F
5.0,0.9007386056566384,Erika Kemp,F
10.0,1.8192615781235613,Erika Kemp,F
15.0,2.7274619840695147,Erika Kemp,F
20.0,3.6275290314856936,Erika Kemp,F
25.0,4.524139372406174,Erika Kemp,F
30.0,5.413235769490728,Erika Kemp,F
35.0,6.281241240118853,Erika Kemp,F
40.0,7.121221391028672,Erika Kemp,F
45.0,7.955504880558414,Erika Kemp,F
50.0,8.827288881120918,Erika Kemp,F
55.0,9.681357563405797,Erika Kemp,F
60.0,10.517819648579954,Erika Kemp,F
65.0,11.333457357748426,Erika Kemp,F
70.0,12.130757169054135,Erika Kemp,F
75.0,12.928056980359846,Erika Kemp,F
80.0,13.725356791665556,Erika Kemp,F
85.0,14.522656602971267,Erika Kemp,F
90.0,15.319956414276977,Erika Kemp,F
95.0,16.117256225582686,Erika Kemp,F
100.0,16.9145560368884,Erika Kemp,F
105.0,17.71185584819411,Erika Kemp,F
110.0,18.509155659499818,Erika Kemp,F
115.0,19.30645547080553,Erika Kemp,F
120.0,20.10375528211124,Erika Kemp,F
125.0,20.90105509341695,Erika Kemp,F
130.0,21.698354904722663,Erika Kemp,F
135.0,22.49565471602837,Erika Kemp,F
140.0,23.292954527334082,Erika Kemp,F
145.0,24.09025433863979,Erika Kemp,F
150.0,24.8875541499455,Erika Kemp,F
155.0,25.684853961251214,Erika Kemp,F
160.0,26.2,Erika Kemp,F
165.0,26.2,Erika Kemp,F
170.0,26.2,Erika Kemp,F
175.0,26.2,Erika Kemp,F
180.0,26.2,Erika Kemp,F
0.0,0.0,Erin Gregoire,F
5.0,0.8048937540244687,Erin Gregoire,F
10.0,1.6129119249231434,Erin Gregoire,F
15.0,2.425059088809802,Erin Gregoire,F
20.0,3.2381619727799484,Erin Gregoire,F
25.0,4.0472191930207195,Erin Gregoire,F
30.0,4.865103598691385,Erin Gregoire,F
35.0,5.691662065157372,Erin Gregoire,F
40.0,6.50473050842915,Erin Gregoire,F
45.0,7.316702402550992,Erin Gregoire,F
50.0,8.142833337962063,Erin Gregoire,F
55.0,8.976004665759437,Erin Gregoire,F
60.0,9.79060049385396,Erin Gregoire,F
65.0,10.600652326270957,Erin Gregoire,F
